day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
-1;160700;RAINFOREST_RESIN;9995;24;;;;;10005;-24;;;;;10000.0;3285.5
-1;160700;KELP;2014;26;;;;;2017;-24;;;;;2015.5;3285.5
-1;160800;RAINFOREST_RESIN;10002;0;9996;2;9995;27;10004;-2;10005;-27;;;10003.0;3343.5
-1;160800;KELP;2015;2;2014;27;;;2018;-29;;;;;2016.5;3343.5
-1;160900;RAINFOREST_RESIN;10000;0;9996;1;9995;29;10004;-1;10005;-29;;;10002.0;3330.5
-1;160900;KELP;2015;3;2014;30;;;2018;-30;;;;;2016.5;3330.5
-1;161000;RAINFOREST_RESIN;9995;27;;;;;10002;-3;10005;-27;;;9998.5;3242.0
-1;161000;KELP;2014;27;;;;;2015;-25;2018;-27;;;2014.5;3242.0
-1;161100;RAINFOREST_RESIN;9995;28;;;;;10002;-10;10005;-28;;;9998.5;3317.0
-1;161100;KELP;2014;28;;;;;2018;-28;;;;;2016.0;3317.0
-1;161200;RAINFOREST_RESIN;9996;1;9995;30;;;10004;-1;10005;-30;;;10000.0;3298.0
-1;161200;KELP;2014;31;;;;;2017;-1;2018;-30;;;2015.5;3298.0
-1;161300;RAINFOREST_RESIN;9995;20;;;;;10005;-20;;;;;10000.0;3323.0
-1;161300;KELP;2014;20;;;;;2018;-20;;;;;2016.0;3323.0
-1;161400;RAINFOREST_RESIN;9998;7;9996;1;9995;26;10004;-1;10005;-26;;;10001.0;3327.0
-1;161400;KELP;2015;3;2014;27;;;2017;-1;2018;-26;;;2016.0;3327.0
-1;161500;RAINFOREST_RESIN;9995;22;;;;;10005;-22;;;;;10000.0;3323.0
-1;161500;KELP;2014;22;;;;;2018;-22;;;;;2016.0;3323.0
-1;161600;RAINFOREST_RESIN;9996;2;9995;20;;;9998;-2;10004;-2;10005;-20;9997.0;3310.0
-1;161600;KELP;2014;22;;;;;2018;-22;;;;;2016.0;3310.0
-1;161700;RAINFOREST_RESIN;9996;1;9995;25;;;10004;-1;10005;-25;;;10000.0;3368.0
-1;161700;KELP;2016;0;2014;26;;;2018;-26;;;;;2017.0;3368.0
-1;161800;RAINFOREST_RESIN;9995;21;;;;;10005;-21;;;;;10000.0;3325.0
-1;161800;KELP;2014;21;;;;;2018;-21;;;;;2016.0;3325.0
-1;161900;RAINFOREST_RESIN;9998;9;9996;1;9995;22;10004;-1;10005;-22;;;10001.0;3351.5
-1;161900;KELP;2015;23;;;;;2018;-23;;;;;2016.5;3351.5
-1;162000;RAINFOREST_RESIN;9998;1;9995;23;;;10005;-23;;;;;10001.5;3354.0
-1;162000;KELP;2015;28;;;;;2018;-23;;;;;2016.5;3354.0
-1;162100;RAINFOREST_RESIN;9998;4;9996;1;9995;24;10004;-1;10005;-24;;;10001.0;3351.5
-1;162100;KELP;2015;29;;;;;2018;-25;;;;;2016.5;3351.5
-1;162200;RAINFOREST_RESIN;9995;20;;;;;10002;-10;10005;-20;;;9998.5;3360.5
-1;162200;KELP;2015;20;;;;;2019;-20;;;;;2017.0;3360.5
-1;162300;RAINFOREST_RESIN;9996;2;9995;28;;;10004;-2;10005;-28;;;10000.0;3389.5
-1;162300;KELP;2016;5;2015;30;;;2019;-30;;;;;2017.5;3389.5
-1;162400;RAINFOREST_RESIN;9996;2;9995;22;;;10000;-10;10004;-2;10005;-22;9998.0;3280.0
-1;162400;KELP;2015;24;;;;;2016;-12;2019;-24;;;2015.5;3280.0
-1;162500;RAINFOREST_RESIN;9998;2;9996;2;9995;22;10004;-2;10005;-22;;;10001.0;3335.0
-1;162500;KELP;2015;24;;;;;2017;-5;2019;-24;;;2016.0;3335.0
-1;162600;RAINFOREST_RESIN;9995;21;;;;;10000;-10;10002;-3;10005;-21;9997.5;3289.5
-1;162600;KELP;2015;21;;;;;2017;-4;2019;-21;;;2016.0;3289.5
-1;162700;RAINFOREST_RESIN;9996;1;9995;23;;;10004;-1;10005;-23;;;10000.0;3400.5
-1;162700;KELP;2016;24;;;;;2019;-24;;;;;2017.5;3400.5
-1;162800;RAINFOREST_RESIN;9998;5;9996;2;9995;27;10004;-2;10005;-27;;;10001.0;3391.0
-1;162800;KELP;2016;29;;;;;2018;-8;2019;-29;;;2017.0;3391.0
-1;162900;RAINFOREST_RESIN;9995;23;;;;;10005;-23;;;;;10000.0;3392.0
-1;162900;KELP;2016;23;;;;;2018;-3;2019;-23;;;2017.0;3392.0
-1;163000;RAINFOREST_RESIN;9996;1;9995;29;;;10004;-1;10005;-29;;;10000.0;3416.5
-1;163000;KELP;2016;1;2015;29;;;2019;-30;;;;;2017.5;3416.5
-1;163100;RAINFOREST_RESIN;9996;1;9995;27;;;9998;-8;10002;-7;10004;-1;9997.0;3331.0
-1;163100;KELP;2015;28;;;;;2019;-28;;;;;2017.0;3331.0
-1;163200;RAINFOREST_RESIN;9995;21;;;;;9998;-2;10005;-21;;;9996.5;3318.0
-1;163200;KELP;2015;21;;;;;2019;-21;;;;;2017.0;3318.0
-1;163300;RAINFOREST_RESIN;9995;27;;;;;10005;-27;;;;;10000.0;3377.5
-1;163300;KELP;2015;27;;;;;2018;-27;;;;;2016.5;3377.5
-1;163400;RAINFOREST_RESIN;9995;22;;;;;10005;-22;;;;;10000.0;3377.5
-1;163400;KELP;2015;22;;;;;2018;-22;;;;;2016.5;3377.5
-1;163500;RAINFOREST_RESIN;10002;0;9996;2;9995;28;10004;-2;10005;-28;;;10003.0;3397.5
-1;163500;KELP;2015;2;2014;28;;;2016;-2;2018;-30;;;2015.5;3397.5
-1;163600;RAINFOREST_RESIN;9996;1;9995;27;;;10004;-1;10005;-27;;;10000.0;3334.5
-1;163600;KELP;2014;28;;;;;2017;-1;2018;-27;;;2015.5;3334.5
-1;163700;RAINFOREST_RESIN;9996;1;9995;25;;;10004;-1;10005;-25;;;10000.0;3359.0
-1;163700;KELP;2014;26;;;;;2018;-26;;;;;2016.0;3359.0
-1;163800;RAINFOREST_RESIN;9996;1;9995;25;;;9998;-2;10004;-1;10005;-25;9997.0;3327.5
-1;163800;KELP;2015;1;2014;25;;;2018;-26;;;;;2016.5;3327.5
-1;163900;RAINFOREST_RESIN;9996;1;9995;23;;;10004;-1;10005;-23;;;10000.0;3400.5
-1;163900;KELP;2015;24;;;;;2018;-24;;;;;2016.5;3400.5
-1;164000;RAINFOREST_RESIN;9996;2;9995;29;;;9998;-2;10004;-2;10005;-29;9997.0;3330.5
-1;164000;KELP;2015;39;;;;;2018;-31;;;;;2016.5;3330.5
-1;164100;RAINFOREST_RESIN;9996;2;9995;22;;;10002;-8;10004;-2;10005;-22;9999.0;3378.5
-1;164100;KELP;2015;26;;;;;2018;-24;;;;;2016.5;3378.5
-1;164200;RAINFOREST_RESIN;9996;1;9995;24;;;10004;-1;10005;-24;;;10000.0;3422.0
-1;164200;KELP;2015;25;;;;;2019;-25;;;;;2017.0;3422.0
-1;164300;RAINFOREST_RESIN;9998;7;9996;1;9995;23;10004;-1;10005;-23;;;10001.0;3426.5
-1;164300;KELP;2015;26;;;;;2018;-24;;;;;2016.5;3426.5
-1;164400;RAINFOREST_RESIN;9998;7;9996;2;9995;24;10004;-2;10005;-24;;;10001.0;3504.5
-1;164400;KELP;2017;2;2016;24;;;2020;-26;;;;;2018.5;3504.5
-1;164500;RAINFOREST_RESIN;9996;1;9995;26;;;10004;-1;10005;-26;;;10000.0;3461.0
-1;164500;KELP;2016;27;;;;;2020;-27;;;;;2018.0;3461.0
-1;164600;RAINFOREST_RESIN;9996;1;9995;22;;;9998;-2;10004;-1;10005;-22;9997.0;3407.0
-1;164600;KELP;2018;0;2017;1;2016;23;2019;-1;2020;-22;;;2018.5;3407.0
-1;164700;RAINFOREST_RESIN;9998;5;9996;2;9995;24;10004;-2;10005;-24;;;10001.0;3469.0
-1;164700;KELP;2016;26;;;;;2019;-26;;;;;2017.5;3469.0
-1;164800;RAINFOREST_RESIN;9996;2;9995;21;;;10004;-2;10005;-21;;;10000.0;3476.0
-1;164800;KELP;2016;23;;;;;2019;-2;2020;-21;;;2017.5;3476.0
-1;164900;RAINFOREST_RESIN;9996;1;9995;28;;;10000;-10;10004;-1;10005;-28;9998.0;3388.0
-1;164900;KELP;2016;29;;;;;2017;-17;2020;-29;;;2016.5;3388.0
-1;165000;RAINFOREST_RESIN;9996;2;9995;23;;;10002;-8;10004;-2;10005;-23;9999.0;3509.5
-1;165000;KELP;2018;0;2016;25;;;2019;-25;;;;;2018.5;3509.5
-1;165100;RAINFOREST_RESIN;9998;6;9995;30;;;10005;-30;;;;;10001.5;3563.5
-1;165100;KELP;2018;0;2016;30;;;2019;-30;;;;;2018.5;3563.5
-1;165200;RAINFOREST_RESIN;9995;21;;;;;10000;-12;10005;-21;;;9997.5;3365.0
-1;165200;KELP;2016;21;;;;;2017;-9;2018;-5;2019;-21;2016.5;3365.0
-1;165300;RAINFOREST_RESIN;9995;22;;;;;10005;-22;;;;;10000.0;3460.0
-1;165300;KELP;2016;22;;;;;2018;-4;2019;-22;;;2017.0;3460.0
-1;165400;RAINFOREST_RESIN;9995;24;;;;;10005;-24;;;;;10000.0;3485.0
-1;165400;KELP;2016;24;;;;;2019;-24;;;;;2017.5;3485.0
-1;165500;RAINFOREST_RESIN;10000;0;9998;6;9996;1;10004;-1;10005;-21;;;10002.0;3558.0
-1;165500;KELP;2017;4;2016;22;;;2019;-22;;;;;2018.0;3558.0
-1;165600;RAINFOREST_RESIN;9996;1;9995;25;;;9998;-2;10004;-1;10005;-25;9997.0;3412.0
-1;165600;KELP;2016;26;;;;;2019;-26;;;;;2017.5;3412.0
-1;165700;RAINFOREST_RESIN;9996;2;9995;29;;;10002;-6;10004;-2;10005;-29;9999.0;3511.5
-1;165700;KELP;2018;0;2016;31;;;2019;-31;;;;;2018.5;3511.5
-1;165800;RAINFOREST_RESIN;9995;26;;;;;10002;-3;10005;-26;;;9998.5;3450.0
-1;165800;KELP;2016;26;;;;;2019;-26;;;;;2017.5;3450.0
-1;165900;RAINFOREST_RESIN;9995;30;;;;;9998;-2;10005;-30;;;9996.5;3398.5
-1;165900;KELP;2016;30;;;;;2019;-30;;;;;2017.5;3398.5
-1;166000;RAINFOREST_RESIN;9996;1;9995;23;;;10004;-1;10005;-23;;;10000.0;3586.5
-1;166000;KELP;2019;0;2017;1;2016;23;2020;-24;;;;;2019.5;3586.5
-1;166100;RAINFOREST_RESIN;9995;27;;;;;10002;-8;10005;-27;;;9998.5;3453.5
-1;166100;KELP;2016;27;;;;;2019;-27;;;;;2017.5;3453.5
-1;166200;RAINFOREST_RESIN;9996;1;9995;23;;;9998;-2;10004;-1;10005;-23;9997.0;3365.0
-1;166200;KELP;2016;24;;;;;2017;-6;2019;-24;;;2016.5;3365.0
-1;166300;RAINFOREST_RESIN;9995;30;;;;;10005;-30;;;;;10000.0;3521.0
-1;166300;KELP;2016;30;;;;;2020;-30;;;;;2018.0;3521.0
-1;166400;RAINFOREST_RESIN;9995;29;;;;;10005;-29;;;;;10000.0;3521.0
-1;166400;KELP;2016;29;;;;;2020;-29;;;;;2018.0;3521.0
-1;166500;RAINFOREST_RESIN;9996;2;9995;22;;;10004;-2;10005;-22;;;10000.0;3521.0
-1;166500;KELP;2016;24;;;;;2020;-24;;;;;2018.0;3521.0
-1;166600;RAINFOREST_RESIN;9996;1;9995;20;;;10004;-1;10005;-20;;;10000.0;3521.0
-1;166600;KELP;2016;21;;;;;2020;-21;;;;;2018.0;3521.0
-1;166700;RAINFOREST_RESIN;9996;1;9995;28;;;10004;-1;10005;-28;;;10000.0;3521.0
-1;166700;KELP;2016;29;;;;;2020;-29;;;;;2018.0;3521.0
-1;166800;RAINFOREST_RESIN;9996;2;9995;26;;;10004;-2;10005;-26;;;10000.0;3521.0
-1;166800;KELP;2017;3;2016;28;;;2019;-2;2020;-26;;;2018.0;3521.0
-1;166900;RAINFOREST_RESIN;9996;2;9995;24;;;10004;-2;10005;-24;;;10000.0;3521.0
-1;166900;KELP;2017;7;2016;26;;;2019;-2;2020;-24;;;2018.0;3521.0
-1;167000;RAINFOREST_RESIN;9996;1;9995;27;;;10004;-1;10005;-27;;;10000.0;3446.0
-1;167000;KELP;2016;28;;;;;2017;-5;2020;-28;;;2016.5;3446.0
-1;167100;RAINFOREST_RESIN;9996;1;9995;27;;;10002;-7;10004;-1;10005;-27;9999.0;3497.0
-1;167100;KELP;2016;28;;;;;2020;-28;;;;;2018.0;3497.0
-1;167200;RAINFOREST_RESIN;9996;1;9995;28;;;10002;-9;10004;-1;10005;-28;9999.0;3472.0
-1;167200;KELP;2016;29;;;;;2019;-1;2020;-28;;;2017.5;3472.0
-1;167300;RAINFOREST_RESIN;9995;28;;;;;10002;-4;10005;-28;;;9998.5;3458.0
-1;167300;KELP;2016;28;;;;;2019;-28;;;;;2017.5;3458.0
-1;167400;RAINFOREST_RESIN;9996;1;9995;26;;;10002;-7;10004;-1;10005;-26;9999.0;3497.0
-1;167400;KELP;2016;27;;;;;2020;-27;;;;;2018.0;3497.0
-1;167500;RAINFOREST_RESIN;9996;2;9995;21;;;10004;-2;10005;-21;;;10000.0;3525.0
-1;167500;KELP;2016;23;;;;;2020;-23;;;;;2018.0;3525.0
-1;167600;RAINFOREST_RESIN;9995;29;;;;;10005;-29;;;;;10000.0;3475.0
-1;167600;KELP;2016;29;;;;;2018;-1;2020;-29;;;2017.0;3475.0
-1;167700;RAINFOREST_RESIN;9996;2;9995;26;;;9998;-8;10004;-2;10005;-26;9997.0;3387.0
-1;167700;KELP;2016;28;;;;;2018;-2;2020;-28;;;2017.0;3387.0
-1;167800;RAINFOREST_RESIN;9995;22;;;;;9998;-2;10005;-22;;;9996.5;3492.5
-1;167800;KELP;2019;0;2016;22;;;2020;-22;;;;;2019.5;3492.5
-1;167900;RAINFOREST_RESIN;9996;2;9995;30;;;9998;-2;10004;-2;10005;-30;9997.0;3412.0
-1;167900;KELP;2016;32;;;;;2019;-2;2020;-30;;;2017.5;3412.0
-1;168000;RAINFOREST_RESIN;9995;29;;;;;10005;-29;;;;;10000.0;3546.0
-1;168000;KELP;2016;29;;;;;2019;-29;;;;;2017.5;3546.0
-1;168100;RAINFOREST_RESIN;9996;2;9995;24;;;9998;-2;10004;-2;10005;-24;9997.0;3491.0
-1;168100;KELP;2016;26;;;;;2020;-26;;;;;2018.0;3491.0
-1;168200;RAINFOREST_RESIN;9995;25;;;;;10005;-25;;;;;10000.0;3596.0
-1;168200;KELP;2017;25;;;;;2020;-25;;;;;2018.5;3596.0
-1;168300;RAINFOREST_RESIN;9996;1;9995;28;;;10002;-5;10004;-1;10005;-28;9999.0;3545.0
-1;168300;KELP;2016;29;;;;;2020;-29;;;;;2018.0;3545.0
-1;168400;RAINFOREST_RESIN;9996;1;9995;24;;;10002;-8;10004;-1;10005;-24;9999.0;3569.0
-1;168400;KELP;2017;25;;;;;2020;-25;;;;;2018.5;3569.0
-1;168500;RAINFOREST_RESIN;10002;0;9998;3;9996;2;10004;-2;10005;-23;;;10003.0;3676.0
-1;168500;KELP;2017;25;;;;;2020;-25;;;;;2018.5;3676.0
-1;168600;RAINFOREST_RESIN;9998;7;9996;1;9995;21;10004;-1;10005;-21;;;10001.0;3600.0
-1;168600;KELP;2017;22;;;;;2019;-1;2020;-22;;;2018.0;3600.0
-1;168700;RAINFOREST_RESIN;9996;2;9995;23;;;10004;-2;10005;-23;;;10000.0;3574.0
-1;168700;KELP;2017;25;;;;;2019;-3;2020;-25;;;2018.0;3574.0
-1;168800;RAINFOREST_RESIN;9995;25;;;;;10005;-25;;;;;10000.0;3574.0
-1;168800;KELP;2017;25;;;;;2019;-7;2020;-25;;;2018.0;3574.0
-1;168900;RAINFOREST_RESIN;9995;20;;;;;10005;-20;;;;;10000.0;3598.0
-1;168900;KELP;2017;20;;;;;2020;-20;;;;;2018.5;3598.0
-1;169000;RAINFOREST_RESIN;9996;2;9995;26;;;10004;-2;10005;-26;;;10000.0;3577.0
-1;169000;KELP;2017;28;;;;;2019;-3;2020;-28;;;2018.0;3577.0
-1;169100;RAINFOREST_RESIN;9996;2;9995;25;;;10004;-2;10005;-25;;;10000.0;3599.5
-1;169100;KELP;2017;27;;;;;2020;-27;;;;;2018.5;3599.5
-1;169200;RAINFOREST_RESIN;9996;2;9995;20;;;10004;-2;10005;-20;;;10000.0;3644.0
-1;169200;KELP;2019;0;2017;22;;;2020;-22;;;;;2019.5;3644.0
-1;169300;RAINFOREST_RESIN;9995;29;;;;;10005;-29;;;;;10000.0;3600.0
-1;169300;KELP;2017;33;;;;;2020;-29;;;;;2018.5;3600.0
-1;169400;RAINFOREST_RESIN;9995;23;;;;;10005;-23;;;;;10000.0;3622.0
-1;169400;KELP;2017;23;;;;;2021;-23;;;;;2019.0;3622.0
-1;169500;RAINFOREST_RESIN;9996;2;9995;23;;;10004;-2;10005;-23;;;10000.0;3665.0
-1;169500;KELP;2019;0;2017;25;;;2021;-25;;;;;2020.0;3665.0
-1;169600;RAINFOREST_RESIN;9996;2;9995;24;;;10004;-2;10005;-24;;;10000.0;3622.0
-1;169600;KELP;2017;26;;;;;2021;-26;;;;;2019.0;3622.0
-1;169700;RAINFOREST_RESIN;9998;3;9996;2;9995;28;10004;-2;10005;-28;;;10001.0;3648.0
-1;169700;KELP;2018;6;2017;30;;;2020;-2;2021;-28;;;2019.0;3648.0
-1;169800;RAINFOREST_RESIN;9996;2;9995;30;;;10004;-2;10005;-30;;;10000.0;3600.5
-1;169800;KELP;2017;32;;;;;2020;-2;2021;-30;;;2018.5;3600.5
-1;169900;RAINFOREST_RESIN;9995;30;;;;;10005;-30;;;;;10000.0;3602.0
-1;169900;KELP;2017;29;;;;;2020;-30;;;;;2018.5;3602.0
-1;170000;RAINFOREST_RESIN;9996;2;9995;24;;;10004;-2;10005;-24;;;10000.0;3602.0
-1;170000;KELP;2017;26;;;;;2020;-26;;;;;2018.5;3602.0
-1;170100;RAINFOREST_RESIN;9996;2;9995;30;;;10002;-10;10004;-2;10005;-30;9999.0;3598.0
-1;170100;KELP;2017;32;;;;;2021;-32;;;;;2019.0;3598.0
-1;170200;RAINFOREST_RESIN;9995;22;;;;;10002;-5;10005;-22;;;9998.5;3564.5
-1;170200;KELP;2017;21;;;;;2020;-22;;;;;2018.5;3564.5
-1;170300;RAINFOREST_RESIN;9998;4;9996;1;9995;22;10004;-1;10005;-22;;;10001.0;3674.5
-1;170300;KELP;2018;23;;;;;2021;-23;;;;;2019.5;3674.5
-1;170400;RAINFOREST_RESIN;10002;0;9996;1;9995;30;10004;-1;10005;-30;;;10003.0;3755.5
-1;170400;KELP;2020;0;2018;31;;;2021;-31;;;;;2020.5;3755.5
-1;170500;RAINFOREST_RESIN;9996;2;9995;30;;;10004;-2;10005;-30;;;10000.0;3675.5
-1;170500;KELP;2018;39;;;;;2021;-32;;;;;2019.5;3675.5
-1;170600;RAINFOREST_RESIN;9995;24;;;;;10005;-24;;;;;10000.0;3675.5
-1;170600;KELP;2018;24;;;;;2021;-24;;;;;2019.5;3675.5
-1;170700;RAINFOREST_RESIN;9998;2;9996;1;9995;28;10004;-1;10005;-28;;;10001.0;3708.0
-1;170700;KELP;2018;29;;;;;2022;-29;;;;;2020.0;3708.0
-1;170800;RAINFOREST_RESIN;9996;1;9995;25;;;10004;-1;10005;-25;;;10000.0;3710.5
-1;170800;KELP;2019;26;;;;;2022;-26;;;;;2020.5;3710.5
-1;170900;RAINFOREST_RESIN;9996;2;9995;26;;;10002;-3;10004;-2;10005;-26;9999.0;3695.5
-1;170900;KELP;2019;1;2018;28;;;2022;-28;;;;;2020.5;3695.5
-1;171000;RAINFOREST_RESIN;9995;27;;;;;10005;-27;;;;;10000.0;3634.5
-1;171000;KELP;2018;27;;;;;2019;-12;2022;-27;;;2018.5;3634.5
-1;171100;RAINFOREST_RESIN;10002;0;9998;5;9996;2;10004;-2;10005;-28;;;10003.0;3700.0
-1;171100;KELP;2018;30;;;;;2020;-1;2022;-30;;;2019.0;3700.0
-1;171200;RAINFOREST_RESIN;9995;21;;;;;10005;-21;;;;;10000.0;3687.5
-1;171200;KELP;2018;21;;;;;2021;-21;;;;;2019.5;3687.5
-1;171300;RAINFOREST_RESIN;9995;25;;;;;10005;-25;;;;;10000.0;3687.5
-1;171300;KELP;2018;30;;;;;2021;-25;;;;;2019.5;3687.5
-1;171400;RAINFOREST_RESIN;10002;0;9996;1;9995;29;10004;-1;10005;-29;;;10003.0;3718.5
-1;171400;KELP;2018;30;;;;;2021;-30;;;;;2019.5;3718.5
-1;171500;RAINFOREST_RESIN;10002;0;9996;1;9995;22;10004;-1;10005;-22;;;10003.0;3717.5
-1;171500;KELP;2018;23;;;;;2021;-23;;;;;2019.5;3717.5
-1;171600;RAINFOREST_RESIN;9996;2;9995;30;;;9998;-22;10004;-2;10005;-30;9997.0;3647.0
-1;171600;KELP;2018;28;;;;;2020;-8;2021;-32;;;2019.0;3647.0
-1;171700;RAINFOREST_RESIN;9996;1;9995;22;;;10004;-1;10005;-22;;;10000.0;3698.0
-1;171700;KELP;2017;23;;;;;2021;-23;;;;;2019.0;3698.0
-1;171800;RAINFOREST_RESIN;9995;27;;;;;10005;-27;;;;;10000.0;3673.0
-1;171800;KELP;2017;27;;;;;2020;-27;;;;;2018.5;3673.0
-1;171900;RAINFOREST_RESIN;10002;0;9996;2;9995;24;10004;-2;10005;-24;;;10003.0;3723.0
-1;171900;KELP;2017;26;;;;;2020;-26;;;;;2018.5;3723.0
-1;172000;RAINFOREST_RESIN;9996;1;9995;27;;;10004;-1;10005;-27;;;10000.0;3675.0
-1;172000;KELP;2017;28;;;;;2020;-28;;;;;2018.5;3675.0
-1;172100;RAINFOREST_RESIN;10002;0;9996;2;9995;23;10004;-2;10005;-23;;;10003.0;3722.0
-1;172100;KELP;2017;31;;;;;2020;-25;;;;;2018.5;3722.0
-1;172200;RAINFOREST_RESIN;9996;1;9995;25;;;10004;-1;10005;-25;;;10000.0;3677.0
-1;172200;KELP;2017;26;;;;;2020;-26;;;;;2018.5;3677.0
-1;172300;RAINFOREST_RESIN;9996;2;9995;20;;;10004;-2;10005;-20;;;10000.0;3677.0
-1;172300;KELP;2017;22;;;;;2020;-22;;;;;2018.5;3677.0
-1;172400;RAINFOREST_RESIN;9996;1;9995;22;;;10004;-1;10005;-22;;;10000.0;3702.0
-1;172400;KELP;2017;23;;;;;2021;-23;;;;;2019.0;3702.0
-1;172500;RAINFOREST_RESIN;9996;2;9995;20;;;10004;-2;10005;-20;;;10000.0;3652.0
-1;172500;KELP;2017;22;;;;;2019;-1;2020;-22;;;2018.0;3652.0
-1;172600;RAINFOREST_RESIN;9996;1;9995;28;;;10004;-1;10005;-28;;;10000.0;3681.0
-1;172600;KELP;2017;33;;;;;2020;-29;;;;;2018.5;3681.0
-1;172700;RAINFOREST_RESIN;9996;2;9995;27;;;9998;-6;10004;-2;10005;-27;9997.0;3630.0
-1;172700;KELP;2017;29;;;;;2020;-29;;;;;2018.5;3630.0
-1;172800;RAINFOREST_RESIN;9995;20;;;;;10005;-20;;;;;10000.0;3687.0
-1;172800;KELP;2017;20;;;;;2020;-20;;;;;2018.5;3687.0
-1;172900;RAINFOREST_RESIN;9995;27;;;;;10005;-27;;;;;10000.0;3662.0
-1;172900;KELP;2017;27;;;;;2019;-1;2020;-27;;;2018.0;3662.0
-1;173000;RAINFOREST_RESIN;9996;1;9995;30;;;10004;-1;10005;-30;;;10000.0;3687.0
-1;173000;KELP;2017;37;;;;;2020;-31;;;;;2018.5;3687.0
-1;173100;RAINFOREST_RESIN;9996;1;9995;20;;;10004;-1;10005;-20;;;10000.0;3687.0
-1;173100;KELP;2017;21;;;;;2020;-21;;;;;2018.5;3687.0
-1;173200;RAINFOREST_RESIN;9995;23;;;;;10005;-23;;;;;10000.0;3637.0
-1;173200;KELP;2017;23;;;;;2018;-1;2021;-23;;;2017.5;3637.0
-1;173300;RAINFOREST_RESIN;9996;1;9995;26;;;10004;-1;10005;-26;;;10000.0;3687.0
-1;173300;KELP;2017;25;;;;;2020;-27;;;;;2018.5;3687.0
-1;173400;RAINFOREST_RESIN;9996;1;9995;25;;;10002;-9;10004;-1;10005;-25;9999.0;3671.0
-1;173400;KELP;2017;26;;;;;2020;-26;;;;;2018.5;3671.0
-1;173500;RAINFOREST_RESIN;9996;1;9995;30;;;9998;-6;10004;-1;10005;-30;9997.0;3653.0
-1;173500;KELP;2018;5;2017;31;;;2020;-1;2021;-30;;;2019.0;3653.0
-1;173600;RAINFOREST_RESIN;9998;7;9996;1;9995;28;10004;-1;10005;-28;;;10001.0;3745.0
-1;173600;KELP;2017;29;;;;;2021;-29;;;;;2019.0;3745.0
-1;173700;RAINFOREST_RESIN;9996;1;9995;26;;;10004;-1;10005;-26;;;10000.0;3771.0
-1;173700;KELP;2019;0;2017;27;;;2021;-27;;;;;2020.0;3771.0
-1;173800;RAINFOREST_RESIN;9996;1;9995;28;;;10002;-6;10004;-1;10005;-28;9999.0;3722.0
-1;173800;KELP;2019;0;2017;29;;;2020;-1;2021;-28;;;2019.5;3722.0
-1;173900;RAINFOREST_RESIN;9998;1;9995;28;;;10005;-28;;;;;10001.5;3845.5
-1;173900;KELP;2020;0;2017;28;;;2021;-28;;;;;2020.5;3845.5
-1;174000;RAINFOREST_RESIN;9998;9;9996;1;9995;24;10004;-1;10005;-24;;;10001.0;3775.0
-1;174000;KELP;2017;25;;;;;2021;-25;;;;;2019.0;3775.0
-1;174100;RAINFOREST_RESIN;9996;2;9995;20;;;10004;-2;10005;-20;;;10000.0;3739.0
-1;174100;KELP;2017;30;;;;;2020;-22;;;;;2018.5;3739.0
-1;174200;RAINFOREST_RESIN;9995;25;;;;;10005;-25;;;;;10000.0;3739.0
-1;174200;KELP;2017;25;;;;;2020;-25;;;;;2018.5;3739.0
-1;174300;RAINFOREST_RESIN;9995;29;;;;;10002;-2;10005;-29;;;9998.5;3718.0
-1;174300;KELP;2017;29;;;;;2020;-29;;;;;2018.5;3718.0
-1;174400;RAINFOREST_RESIN;9996;1;9995;27;;;10004;-1;10005;-27;;;10000.0;3740.5
-1;174400;KELP;2017;29;;;;;2020;-28;;;;;2018.5;3740.5
-1;174500;RAINFOREST_RESIN;9995;23;;;;;10005;-23;;;;;10000.0;3740.5
-1;174500;KELP;2017;23;;;;;2020;-23;;;;;2018.5;3740.5
-1;174600;RAINFOREST_RESIN;9995;23;;;;;10005;-23;;;;;10000.0;3740.5
-1;174600;KELP;2017;23;;;;;2020;-23;;;;;2018.5;3740.5
-1;174700;RAINFOREST_RESIN;9996;1;9995;28;;;10004;-1;10005;-28;;;10000.0;3763.0
-1;174700;KELP;2017;29;;;;;2021;-29;;;;;2019.0;3763.0
-1;174800;RAINFOREST_RESIN;9995;22;;;;;10005;-22;;;;;10000.0;3785.0
-1;174800;KELP;2019;0;2017;22;;;2020;-22;;;;;2019.5;3785.0
-1;174900;RAINFOREST_RESIN;9998;2;9996;1;9995;30;10004;-1;10005;-30;;;10001.0;3755.0
-1;174900;KELP;2017;31;;;;;2020;-31;;;;;2018.5;3755.0
-1;175000;RAINFOREST_RESIN;9995;27;;;;;10005;-27;;;;;10000.0;3741.0
-1;175000;KELP;2017;27;;;;;2020;-27;;;;;2018.5;3741.0
-1;175100;RAINFOREST_RESIN;9998;1;9996;2;9995;25;10004;-2;10005;-25;;;10001.0;3733.0
-1;175100;KELP;2017;27;;;;;2019;-5;2020;-27;;;2018.0;3733.0
-1;175200;RAINFOREST_RESIN;9996;1;9995;28;;;10004;-1;10005;-28;;;10000.0;3741.0
-1;175200;KELP;2017;36;;;;;2020;-29;;;;;2018.5;3741.0
